card_id,user_id,card_type,card_number,expiry_date,credit_limit,current_balance,status
6107,61677,Discover,4235559641392,02/28,500000,64296.23,blocked
6108,9247,MasterCard,4205974142453992953,04/30,100000,3468.65,expired
6109,33065,Visa,3563637160808830,04/27,100000,26607.43,blocked
6110,98876,American Express,30467554624796,10/32,50000,73983.24,active
6111,59730,MasterCard,4000338230379121,04/31,50000,7415.01,active
6112,24033,MasterCard,4773748159171029530,11/27,50000,20255.81,blocked
6113,30290,Visa,30545667801359,02/27,100000,32418.97,active
6114,45536,Discover,3577214901937742,10/34,100000,65146.56,blocked
6115,15862,American Express,4136888881398264,09/34,500000,99865.67,expired
6116,65415,Visa,4635376606312105,04/26,200000,59036.29,expired
6117,21097,MasterCard,4496398873516018,08/32,50000,75695.14,blocked
6118,93118,Discover,3530946839391866,06/28,100000,98094.37,expired
6119,35242,MasterCard,4883215476695901,03/33,50000,47170.68,blocked
6120,83234,Discover,570751315047,08/33,500000,22583.65,active
6121,65307,Visa,376165211286296,05/30,200000,46270.28,active
6122,47546,Visa,2701171214362920,05/30,100000,70325.56,expired
6123,11616,MasterCard,2291124805277714,04/28,50000,91703.91,active
6124,52256,MasterCard,4782348592568,12/26,100000,83537.98,expired
6125,1014,MasterCard,4066376045402762,05/31,500000,63003.59,expired
6126,41052,Discover,3583711002458306,02/28,200000,8690.59,active
6127,96927,Discover,4368295689787,09/27,50000,63344.1,active
6128,23108,American Express,4719002451451454,03/31,200000,69340.55,active
6129,65312,American Express,676136323018,11/32,500000,62517.49,expired
6130,62191,MasterCard,3595779206206769,07/26,200000,57248.41,blocked
6131,6331,Visa,3576705981552153,05/30,100000,64700.24,expired
6132,10026,MasterCard,6574932254595140,04/31,200000,20638.67,blocked
6133,85177,MasterCard,4180383306088224,02/32,200000,58038.67,active
6134,17124,Discover,579065042296,09/28,500000,4642.6,active
6135,75352,American Express,213116950488970,07/33,200000,27693.83,blocked
6136,42444,Discover,213155992533559,12/29,100000,57350.57,expired
6137,86155,Visa,4351397518000256136,01/32,100000,6076.21,expired
6138,70162,American Express,4641914580613351504,08/34,200000,93887.16,expired
6139,56556,Discover,3585326608498602,04/30,500000,80147.04,active
6140,15222,Visa,3548802120233558,01/26,100000,42934.31,blocked
6141,73318,MasterCard,6521991458599856,04/30,100000,72333.44,blocked
6142,61649,Visa,3574783824625025,12/26,200000,85989.6,active
6143,25281,Discover,4107608611114689234,07/25,500000,89080.74,expired
6144,89762,American Express,4354136899369534531,10/25,200000,92057.21,active
6145,23459,American Express,2331632109758546,09/28,50000,77614.14,blocked
6146,70062,MasterCard,4395040010983339897,10/25,200000,50128.51,active
6147,49923,American Express,501850558054,11/29,50000,69990.99,active
6148,968,MasterCard,3560812365463201,03/35,100000,13378.51,blocked
6149,62993,MasterCard,4205563943698011,07/32,50000,11687.53,blocked
6150,75429,MasterCard,4523537923382,04/31,100000,47029.73,active
6151,89442,American Express,4346473116005,12/30,200000,30595.23,active
6152,11266,MasterCard,30007265153261,04/30,50000,82092.04,active
6153,94163,Discover,342712790340142,08/29,200000,69877.53,blocked
6154,50051,Visa,4500430185376676,01/26,100000,78202.25,active
6155,23423,MasterCard,4071750608490989885,04/27,500000,2173.87,expired
6156,79552,Visa,6011389567112512,03/28,200000,69711.57,expired
6157,97869,American Express,3589329899646869,04/32,500000,40896.42,blocked
6158,17682,Visa,3510488741018968,09/32,50000,44009.94,expired
6159,78146,Visa,574479803201,06/34,200000,85813.21,blocked
6160,9373,MasterCard,30442613255601,05/25,50000,37130.63,active
6161,10866,American Express,4175809465820715,06/25,50000,42616.03,expired
6162,51989,Discover,4795562314847724,11/28,200000,12587.17,blocked
6163,59445,MasterCard,4648847274444383,02/27,200000,94707.9,blocked
6164,19274,MasterCard,4410003984061390,05/27,200000,863.73,expired
6165,633,MasterCard,3582121958251054,11/29,50000,51652.89,active
6166,8646,Visa,180098057220697,10/29,50000,26274.39,expired
6167,49811,MasterCard,4681631155804651,01/29,50000,47394.3,blocked
6168,99808,MasterCard,3598199420432025,12/29,500000,99834.41,active
6169,9274,Discover,4849103710471102,11/31,50000,88636.29,expired
6170,5772,MasterCard,30358484788589,12/33,500000,96478.02,active
6171,17722,Discover,572845342268,01/29,500000,86012.62,blocked
6172,78324,Discover,3590854293818977,05/31,50000,62349.92,blocked
6173,23900,American Express,30440200343541,01/33,200000,55644.19,expired
6174,65692,Discover,3591992145807340,09/29,200000,39109.18,expired
6175,90347,Visa,6597385699163649,11/34,50000,96110.66,blocked
6176,44165,Visa,4821589653760,07/28,50000,63776.83,blocked
6177,15888,MasterCard,347666992219980,12/34,500000,93866.73,active
6178,23500,Visa,3595665563932198,02/34,100000,43435.74,expired
6179,28017,Visa,5309616745842799,09/31,500000,31599.89,active
6180,37460,American Express,3510623804525760,06/34,500000,8239.75,blocked
6181,12865,MasterCard,4007306989370248,08/28,200000,77945.42,expired
6182,48177,Visa,5385289797871301,07/34,200000,43729.91,active
6183,39215,MasterCard,3543590723364319,06/30,500000,40298.11,blocked
6184,53927,Discover,2720713028855594,02/26,100000,39227.66,expired
6185,72283,MasterCard,2707457048619799,12/34,50000,99875.59,blocked
6186,60821,American Express,569946149360,05/26,500000,72391.17,expired
6187,75595,Discover,6011980707904782,10/32,50000,98120.84,blocked
6188,48568,Visa,2245843901332548,11/32,500000,93415.47,active
6189,80230,Visa,213161826085485,06/25,500000,63509.84,blocked
6190,45218,Discover,3539960213097446,01/33,200000,4993.5,blocked
6191,4328,American Express,3503314429124432,02/27,200000,29847.94,active
6192,90195,Discover,676254167635,08/25,50000,39232.81,blocked
6193,4178,American Express,2224087447189401,09/26,100000,258.96,blocked
6194,82313,MasterCard,4378039069132618550,05/33,500000,19565.21,expired
6195,89300,American Express,30160155792563,04/29,100000,76069.77,blocked
6196,73862,Visa,6011860249015208,04/33,200000,26048.89,expired
6197,33138,American Express,2270902938706914,06/28,200000,48159.76,expired
6198,74327,American Express,375623130662352,12/31,500000,40537.27,expired
6199,62569,MasterCard,180038692534979,03/32,200000,89748.07,active
6200,69765,American Express,4136038122733427583,04/31,200000,42858.55,blocked
6201,83352,American Express,503841799516,10/26,100000,26064.97,expired
6202,57908,MasterCard,6581679391801672,09/31,200000,6604.66,blocked
6203,71920,American Express,3590832298916582,01/32,50000,76116.41,expired
6204,32294,Visa,377581126588213,09/34,500000,30792.6,active
6205,64143,MasterCard,2618313037264535,10/30,50000,38975.42,expired
6206,50888,American Express,6508652125121873,12/28,500000,95586.11,expired
6207,82271,MasterCard,2290767206397027,10/29,100000,93278.37,blocked
6208,30116,MasterCard,4556996022302869455,02/31,500000,40779.84,blocked
6209,19412,Visa,4678776183288487,08/31,500000,40378.37,active
6210,86046,American Express,6011286459494240,10/25,50000,93533.41,blocked
6211,9274,American Express,4005800969369024,05/33,200000,32963.12,active
6212,43307,Visa,4292402576107780,07/25,50000,60883.55,expired
6213,49627,MasterCard,4489208817645485,01/35,50000,13141.38,expired
6214,48365,MasterCard,4343390399913,02/33,50000,61995.62,blocked
6215,9306,MasterCard,4071415186466,06/29,200000,44031.57,expired
6216,43738,MasterCard,4800908531188,03/34,100000,92839.11,blocked
6217,51772,MasterCard,4923708976283899,01/28,50000,65378.27,expired
6218,84060,Visa,3552889449312075,08/33,100000,52729.44,blocked
6219,56403,American Express,2685639154693652,04/32,100000,88965.09,blocked
6220,96595,MasterCard,3549923340281182,02/33,50000,10283.27,blocked
6221,48434,Discover,4119832949337,07/25,50000,84897.44,blocked
6222,38859,American Express,30191491862695,04/25,50000,48238.31,active
6223,40869,Visa,180033150079146,11/32,100000,94655.38,blocked
6224,2733,American Express,4334889624844853004,01/33,200000,72662.0,active
6225,56233,Visa,213137495070339,10/27,500000,6178.92,expired
6226,84670,Discover,4883165761437511,07/25,200000,2764.88,expired
6227,92928,Discover,4673286837000,04/33,500000,59313.46,blocked
6228,46839,MasterCard,376809853448595,12/31,500000,45276.41,blocked
6229,28541,Visa,6011767745783280,07/34,500000,60902.53,active
6230,12744,Discover,2296589111502903,08/32,200000,45186.5,expired
6231,47900,MasterCard,3588685946572684,11/32,50000,58105.14,active
6232,73549,American Express,4034621687145373039,08/34,200000,1329.9,blocked
6233,64924,Discover,4724193446517211549,06/30,100000,55398.06,active
6234,97170,Discover,180084280888609,12/31,50000,27531.87,active
6235,38808,MasterCard,578513022025,07/33,200000,32757.76,active
6236,94105,MasterCard,2648916296162366,01/34,500000,32185.34,active
6237,78918,American Express,6011961983782035,08/34,100000,6295.43,blocked
6238,25478,American Express,30435786479420,10/31,200000,33410.4,active
6239,51160,Visa,213177155858144,08/34,200000,17672.18,expired
6240,82301,Discover,30267408133311,07/33,500000,11754.14,active
6241,42486,American Express,30575221138006,06/27,100000,91829.29,blocked
6242,73926,American Express,3558733688588942,09/31,100000,95906.38,blocked
6243,41528,Visa,6593581983605188,11/27,500000,7027.75,active
6244,7049,Visa,6011407193785293,05/25,50000,87174.13,blocked
6245,12661,MasterCard,3502621410390538,12/29,200000,92320.84,expired
6246,73346,MasterCard,3567529173531796,02/26,200000,59223.11,blocked
6247,78950,Visa,4320306291228894,08/29,50000,32167.87,active
6248,97279,Discover,379217654248783,01/35,200000,50112.6,expired
6249,22268,Visa,6582040868838557,08/33,500000,63523.04,expired
6250,17291,Visa,6552563975388030,03/33,200000,52540.3,expired
6251,70813,Visa,2624923795912612,01/35,50000,74059.28,blocked
6252,75180,Discover,30404504432269,11/25,100000,23112.9,expired
6253,35677,American Express,180047175599409,12/34,50000,68952.32,active
6254,78847,MasterCard,4213851408894484,08/31,100000,17686.31,blocked
6255,73625,MasterCard,4910168275894068032,03/29,100000,383.77,blocked
6256,62209,MasterCard,3522383973096327,10/26,200000,98834.1,active
6257,75639,MasterCard,3536132776869438,07/30,50000,18977.1,blocked
6258,90632,Discover,3518758459696920,07/32,100000,66149.54,blocked
6259,66956,Visa,6011304781298765,09/29,100000,69732.22,active
6260,62869,Visa,4186686543985297327,01/34,500000,61324.25,blocked
6261,70617,Visa,675909213992,12/28,50000,94833.28,expired
6262,30278,MasterCard,376779610470143,11/34,500000,28671.22,expired
6263,74297,American Express,3513199715565226,08/31,200000,9051.06,active
6264,28377,Discover,676284130181,01/33,50000,18204.67,active
6265,55043,Discover,180007993470225,10/30,100000,76812.1,active
6266,11615,American Express,4889520992142,03/29,50000,38240.66,active
6267,67575,Discover,4231885571478,05/25,500000,7847.09,expired
6268,68056,Visa,3501505807369760,01/26,500000,40415.61,blocked
6269,3913,Visa,213132760347470,09/27,200000,57918.93,expired
6270,12145,American Express,30407285013901,06/27,100000,83446.1,blocked
6271,9346,Discover,346625445544080,05/27,500000,41.37,blocked
6272,92776,Visa,4729319331656823,06/29,500000,55298.03,expired
6273,38066,Discover,180011226363272,09/31,50000,59572.99,blocked
6274,67749,Visa,501861313614,07/25,200000,99178.88,blocked
6275,36976,MasterCard,676324488086,10/27,100000,27130.08,active
6276,84410,Visa,3556113412936125,12/25,500000,43315.12,active
6277,97908,Discover,676344715369,05/27,50000,21328.38,blocked
6278,24899,Visa,3597477201015347,08/28,500000,71762.73,active
6279,92609,MasterCard,4328236787072212490,11/30,100000,14411.01,expired
6280,87324,MasterCard,3559228796610018,06/33,200000,18284.94,expired
6281,8088,Visa,2293681503579269,10/30,50000,63593.19,expired
6282,61419,American Express,2389369425533755,04/34,100000,27122.44,active
6283,66982,Discover,6599906534701604,11/26,500000,67503.89,expired
6284,98646,American Express,3534298029605507,03/32,500000,14312.49,blocked
6285,87097,MasterCard,4991194004803690084,12/32,500000,32655.74,blocked
6286,74049,Discover,377245610853257,07/31,100000,49619.72,blocked
6287,59667,Visa,373060695880776,03/26,500000,94780.08,expired
6288,48398,MasterCard,30036670107596,12/29,200000,68951.27,blocked
6289,53012,MasterCard,639038359944,12/33,50000,65013.99,blocked
6290,96115,Discover,3563214524405529,12/31,50000,11996.85,expired
6291,99160,Visa,639016043296,02/35,100000,84115.63,blocked
6292,80938,MasterCard,4895426693636695,11/30,200000,31608.21,blocked
6293,63635,Discover,4450473236886,03/31,200000,164.64,blocked
6294,4223,American Express,4791121610654138,07/32,100000,59619.6,active
6295,89639,Discover,3537950210774230,07/27,500000,16196.84,active
6296,24797,American Express,4344094182790559471,11/30,500000,24622.08,active
6297,24500,American Express,4877314783536854,09/30,50000,44980.57,active
6298,15685,Visa,4302289684989307532,11/25,50000,34081.64,blocked
6299,62883,MasterCard,3581528663704196,07/25,100000,90710.93,expired
6300,56461,American Express,501891610716,07/27,200000,36718.66,expired
6301,86740,MasterCard,676198592039,06/29,500000,76176.01,expired
6302,78470,American Express,4737831180298430347,08/31,200000,91401.17,expired
6303,38095,American Express,2506137216116546,09/28,100000,80388.98,expired
6304,3521,Discover,4283248037842280408,10/28,50000,90165.94,blocked
6305,37313,Discover,4538242517748411705,03/27,50000,71217.38,active
6306,8765,Visa,3517319205101292,07/33,50000,54782.37,expired
6307,21393,MasterCard,180050795405056,08/30,200000,64255.88,blocked
6308,92388,Visa,2230452019688762,09/34,500000,60612.71,expired
6309,49685,MasterCard,180070555009062,09/31,200000,19403.97,blocked
6310,33408,Discover,4298018079640616,09/32,100000,30075.65,expired
6311,91001,Discover,4937500766724979539,09/25,100000,68334.26,expired
6312,93627,Discover,4887207445231716,05/33,50000,54515.41,expired
6313,36638,Discover,3537881915573652,02/31,100000,3159.0,expired
6314,25295,Visa,4385353390328128,10/34,500000,30152.1,blocked
6315,3155,Discover,4091097278644724891,03/28,50000,89765.27,expired
6316,41745,American Express,3523332972971872,03/29,500000,46416.93,blocked
6317,63101,MasterCard,502048231505,09/34,50000,97556.7,active
6318,42796,American Express,3591527102394385,12/26,500000,7877.14,active
6319,92259,Visa,3524206943898407,10/32,100000,70463.59,expired
6320,78258,American Express,3543995577856445,02/30,500000,66086.45,active
6321,15552,MasterCard,574110148248,09/30,500000,18593.12,active
6322,75771,Discover,2255905009798552,03/34,50000,90423.97,expired
6323,70134,Visa,4541220682408744470,07/28,100000,9936.53,active
6324,85821,Discover,30172087665841,03/32,50000,25941.53,active
6325,15276,Visa,4046054871558131,07/27,200000,13031.57,blocked
6326,30387,Discover,180094272912085,09/28,50000,93609.98,blocked
6327,10120,Discover,30477620877849,04/29,50000,82506.44,blocked
6328,97307,Discover,4758485051148590,09/31,100000,90776.55,expired
6329,31646,American Express,4087814688639,10/32,100000,23286.33,blocked
6330,87010,American Express,344536687982353,02/32,200000,23930.79,blocked
6331,29010,Discover,3582459003026125,08/28,200000,11406.45,blocked
6332,28475,MasterCard,4302589300579,03/26,500000,64463.42,blocked
6333,51032,American Express,676104747610,04/27,200000,97417.47,expired
6334,68338,American Express,30273576060112,02/28,200000,53708.76,active
6335,81469,MasterCard,4396902930859773,06/29,50000,48936.38,expired
6336,21745,Discover,2720274058078821,06/32,100000,61843.8,expired
6337,53794,Discover,2261706984569089,07/30,500000,65363.45,blocked
6338,27968,Visa,578155581841,05/25,100000,67484.81,blocked
6339,55779,Visa,676328095051,04/31,500000,47322.39,blocked
6340,6486,Discover,213132150211831,04/26,200000,12278.6,active
6341,81359,American Express,630494047693,02/29,100000,57224.85,expired
6342,50793,American Express,4305244836280139,05/29,50000,49808.6,active
6343,30232,MasterCard,4180779870480,05/25,200000,7809.56,blocked
