card_id,user_id,card_type,card_number,expiry_date,credit_limit,current_balance,status
16114,29972,MasterCard,4234865166666871,06/27,50000,19138.51,blocked
16115,51626,American Express,630412319588,06/29,50000,27695.88,blocked
16116,84535,MasterCard,343363598874046,10/32,100000,84470.11,blocked
16117,45893,American Express,6011731910047020,07/32,200000,42449.94,active
16118,65143,Discover,6593254328454338,04/32,500000,42152.93,blocked
16119,74240,American Express,4154253707772507195,03/26,100000,88670.23,active
16120,80856,American Express,4981499310537,07/32,200000,92089.67,expired
16121,57562,American Express,4747113290917716,09/26,200000,40699.11,expired
16122,81395,MasterCard,4488059573688022523,05/27,50000,40840.66,active
16123,79486,Visa,573156958411,08/27,500000,64303.78,blocked
16124,75098,MasterCard,3520872768663061,11/26,500000,91362.76,active
16125,35431,Visa,3573290051848487,04/29,200000,63885.42,active
16126,94310,American Express,5343659220495541,04/31,200000,6874.68,blocked
16127,45273,Discover,579584196508,07/34,500000,22371.11,expired
16128,1025,American Express,180098908670223,04/26,200000,86181.98,active
16129,68079,Visa,4634490292454930,08/26,500000,13774.67,expired
16130,87322,MasterCard,5585552086901834,06/30,500000,65860.21,active
16131,38697,Discover,3521311759284925,05/31,200000,67622.25,blocked
16132,48354,MasterCard,2708031498870225,12/27,100000,51490.66,blocked
16133,12429,MasterCard,3500802781743586,08/31,200000,74470.03,expired
16134,85469,American Express,501888207252,11/31,200000,16912.84,active
16135,51271,MasterCard,370290435176614,04/34,50000,31019.99,active
16136,71412,MasterCard,4421562698092347314,02/28,50000,11345.53,expired
16137,23457,American Express,4762940370415,07/27,200000,79908.84,active
16138,16418,American Express,503801154199,04/27,500000,20227.02,active
16139,54338,Discover,340758570069551,08/25,50000,62674.65,expired
16140,40515,American Express,30494458582318,03/34,200000,50427.6,expired
16141,82915,Discover,2295464784738898,03/27,500000,48905.06,expired
16142,427,MasterCard,6011244940451154,03/28,100000,2139.89,blocked
16143,92773,American Express,4197657900856922106,01/26,50000,21562.94,blocked
16144,48519,MasterCard,4890556063964478,09/26,50000,14232.58,blocked
16145,15135,Discover,4468074977726761,06/28,100000,22684.95,blocked
16146,39446,Visa,4167674277456214677,11/33,50000,13512.04,expired
16147,90849,American Express,180056251760017,08/28,100000,60012.02,blocked
16148,40631,MasterCard,2457182564311827,09/32,500000,89599.33,expired
16149,52677,Discover,3560104547069753,01/26,200000,73404.23,blocked
16150,6402,MasterCard,6578526704285074,03/28,100000,64533.29,active
16151,1610,MasterCard,3522284317100165,07/29,500000,52277.14,active
16152,98929,MasterCard,341664681881505,03/30,200000,92399.05,blocked
16153,23561,Visa,3521530483760500,03/31,500000,10390.07,blocked
16154,27502,Visa,4060216064410914,11/30,200000,94384.55,blocked
16155,48138,American Express,30207761853246,12/34,500000,86000.67,expired
16156,92288,MasterCard,4152845958995041,10/30,100000,15316.32,expired
16157,35610,Visa,6519358585856399,06/27,200000,63886.36,blocked
16158,64018,MasterCard,3591233226623201,02/31,100000,74372.61,active
16159,70855,MasterCard,36910468158819,08/30,50000,89874.64,active
16160,1654,American Express,503846142811,11/32,500000,27057.15,active
16161,7764,Visa,30275303127890,12/32,200000,75728.02,blocked
16162,82395,MasterCard,213198614222037,05/26,100000,78303.92,expired
16163,87392,American Express,2256227778780581,09/34,200000,24058.3,active
16164,7863,American Express,4804795079186,10/34,500000,63559.11,blocked
16165,73211,Visa,5559872054040601,06/33,100000,92847.55,blocked
16166,51589,Discover,6520655155698961,03/27,100000,21212.01,blocked
16167,56963,Visa,4483072735757301,04/32,50000,76435.73,active
16168,69789,Visa,4740514160279714,02/26,500000,31888.38,active
16169,65060,Discover,4421191062248992,09/28,500000,30669.6,expired
16170,58483,MasterCard,30476260107954,01/30,500000,28925.59,blocked
16171,83305,MasterCard,060441198367,08/28,100000,5727.81,blocked
16172,47675,Discover,4623178879616707,02/31,100000,61747.05,expired
16173,29010,American Express,30134561016537,03/26,500000,53648.62,expired
16174,21861,MasterCard,342560515248433,01/35,50000,43509.59,expired
16175,17125,Visa,379170821300963,07/30,100000,57484.86,blocked
16176,64400,Visa,3516189765204088,12/25,100000,56211.77,expired
16177,60404,American Express,4438158680009123,05/30,200000,37073.94,active
16178,27065,MasterCard,2714842601331679,06/28,50000,32621.33,blocked
16179,19049,MasterCard,6524890107271601,05/34,200000,10392.17,expired
16180,91975,American Express,2582493463495977,07/27,200000,90298.98,blocked
16181,59074,Visa,30092023228787,01/34,500000,40622.53,blocked
16182,84278,Discover,4208413317476664143,03/34,200000,33858.2,expired
16183,25273,Visa,4002511804900257063,11/34,50000,50726.16,expired
16184,10379,Visa,213181713564251,08/27,200000,27611.44,expired
16185,36447,Discover,3542614848273105,04/29,500000,83698.98,expired
16186,41977,Discover,4049565121293,10/32,50000,49087.24,blocked
16187,28921,American Express,4043813452405860,12/26,50000,90760.04,blocked
16188,34010,Visa,180016458358148,09/34,200000,98669.38,expired
16189,72007,MasterCard,3596542794343322,12/33,500000,10119.38,blocked
16190,72588,Discover,4760419993139,10/33,100000,58793.36,active
16191,2597,Visa,2323561900664670,02/33,100000,49423.38,blocked
16192,59980,Visa,4432712080675655,11/34,50000,96140.07,blocked
16193,80706,American Express,370504394130333,07/33,500000,79670.12,expired
16194,58205,Visa,4758779052275301454,08/29,500000,89278.41,expired
16195,15911,Discover,4452295113372036990,01/27,100000,78506.04,active
16196,58483,MasterCard,4746531112245,06/30,50000,21490.4,active
16197,79150,Discover,565961534817,04/32,100000,84442.21,active
16198,88115,Discover,6532527834432375,01/34,500000,81640.24,expired
16199,88541,Discover,4460875397139882,04/30,50000,19912.42,blocked
16200,61208,Visa,30386523755426,08/32,50000,17721.7,active
16201,90821,Discover,4788270019360055,03/34,100000,46065.98,active
16202,19924,American Express,30072989545747,11/33,200000,32118.28,expired
16203,85218,Discover,30585026095178,09/27,50000,44477.56,blocked
16204,34033,American Express,5188231765324219,05/31,500000,48948.55,active
16205,27859,Visa,3510847954573011,11/32,500000,20434.81,blocked
16206,52574,Discover,213131680307333,03/29,200000,7633.8,blocked
16207,82258,American Express,213138664845162,10/34,500000,34421.32,expired
16208,18705,MasterCard,345082356095135,05/30,100000,24077.63,active
16209,5981,American Express,501844303757,11/33,500000,58925.96,expired
16210,77697,American Express,180016975140458,01/32,50000,32431.08,active
16211,20012,MasterCard,676255981786,11/30,50000,14884.72,expired
16212,70686,Visa,3518976351639083,12/30,50000,16270.95,blocked
16213,22337,American Express,374140395162607,10/27,100000,87201.76,blocked
16214,3471,Visa,4225445939923510,11/34,200000,33084.34,active
16215,72058,Visa,6011786478116476,03/29,50000,68112.1,expired
16216,22208,MasterCard,3558082506387800,12/33,200000,93804.06,active
16217,83876,American Express,213142151632703,05/30,500000,94832.8,blocked
16218,27034,MasterCard,2260634980801135,10/27,100000,43656.07,blocked
16219,48297,MasterCard,2268459322220220,02/26,100000,54241.25,blocked
16220,81983,Visa,2668629627309854,03/34,100000,70100.36,active
16221,26037,Discover,676309525829,03/28,100000,43825.73,active
16222,16401,American Express,3555899473938437,03/33,200000,53163.35,active
16223,38919,MasterCard,4107580124352878,03/26,500000,14330.36,active
16224,34023,Discover,3536100755996340,09/34,50000,62503.09,active
16225,77604,American Express,4409309281258610,01/35,200000,9436.83,expired
16226,53765,MasterCard,30086421818132,05/27,50000,57042.33,expired
16227,38784,American Express,180068723474382,05/30,50000,74959.77,active
16228,44501,MasterCard,4325436035087824261,02/29,200000,23787.37,active
16229,33393,MasterCard,561791335749,06/29,200000,39272.25,expired
16230,99916,MasterCard,4015007792484267751,10/26,100000,24908.6,blocked
16231,99494,MasterCard,4587917953371489,11/26,50000,75276.66,blocked
16232,17899,Discover,4734480059931666,02/35,500000,6693.36,expired
16233,6688,American Express,180043728572787,04/26,200000,57384.39,active
16234,77234,MasterCard,2720376374908670,03/33,50000,51434.45,blocked
16235,8272,MasterCard,2401774421578783,03/30,50000,23797.66,blocked
16236,18947,Visa,180081562087470,02/31,200000,71365.4,expired
16237,24,Discover,676262184226,04/27,200000,55410.67,expired
16238,8825,MasterCard,4674770327642091113,05/31,500000,41775.63,expired
16239,11301,American Express,3576420977525045,06/34,200000,65319.75,blocked
16240,42485,MasterCard,3533803345185729,06/32,500000,92656.4,expired
16241,87981,MasterCard,30415537465084,09/33,200000,55250.36,active
16242,30013,MasterCard,2272127737048957,04/34,200000,35777.04,active
16243,11834,Visa,30524540990085,12/29,200000,25001.62,active
16244,96495,American Express,4769046090785778864,09/33,100000,62153.46,blocked
16245,39662,American Express,4193907719347,10/26,100000,68333.99,expired
16246,3984,American Express,4129186730066045,11/32,500000,53157.12,active
16247,8098,American Express,4558743108849656166,12/31,100000,35003.58,expired
16248,83435,American Express,213156835369607,08/29,500000,73944.43,active
16249,56903,Visa,2312530348725834,09/34,500000,82933.81,blocked
16250,75401,Discover,213128286314481,09/33,50000,70739.35,active
16251,55961,MasterCard,5484694323269930,10/29,500000,24142.69,blocked
16252,96894,Discover,4132321420672217,05/31,200000,33918.02,blocked
16253,54782,Discover,6011746034972481,02/32,200000,18633.58,expired
16254,82098,American Express,6011048134406035,10/32,500000,14073.22,blocked
16255,85255,American Express,6011939601461976,02/32,500000,87676.86,blocked
16256,28898,MasterCard,4924211191362623885,04/31,500000,4274.08,blocked
16257,6135,Visa,6529056031610679,12/32,50000,26302.67,expired
16258,30323,Visa,4386987536443512,09/26,500000,48394.01,active
16259,32845,MasterCard,213114958615694,06/29,50000,30334.82,blocked
16260,11958,Discover,4571454474485471,06/34,50000,18495.2,blocked
16261,5144,Visa,676354100932,05/27,200000,69324.48,active
16262,58330,Discover,4449770548880623,05/27,50000,4412.81,expired
16263,71639,Visa,2707300797740749,07/32,200000,2062.55,blocked
16264,71017,MasterCard,4957017096903645,08/27,100000,51302.61,active
16265,21109,MasterCard,180065410782044,08/29,500000,44612.12,blocked
16266,3886,American Express,213191305098725,06/30,50000,45878.03,expired
16267,44481,Visa,2714947064602456,04/30,500000,9904.1,expired
16268,30471,Discover,589487500078,12/32,100000,28916.98,blocked
16269,84914,American Express,3574610788685200,09/33,50000,1107.72,active
16270,35111,MasterCard,6011900169187767,09/33,200000,43300.64,active
16271,47789,Discover,30443161396870,11/34,50000,50046.5,active
16272,97673,Visa,3532315899476983,09/27,500000,4947.53,blocked
16273,57690,MasterCard,6593630908429040,11/34,50000,2961.38,blocked
16274,38175,Visa,6011225184815139,12/34,100000,50471.8,active
16275,2604,Visa,4153120047548659,01/26,500000,73973.2,expired
16276,62974,Visa,30330878244503,09/26,500000,95470.41,expired
16277,7569,American Express,6564820116262391,03/25,200000,29604.69,blocked
16278,63510,Visa,6011006996992344,01/32,100000,49634.26,active
16279,85123,Visa,3546063165851737,08/33,100000,70814.39,blocked
16280,29013,American Express,6534201751729878,01/35,200000,57111.47,expired
16281,79861,MasterCard,4563258157428199,09/33,50000,59017.9,blocked
16282,28828,American Express,4726613005851741,06/33,200000,35780.28,expired
16283,61437,Visa,4910388060542830791,08/28,100000,60916.87,blocked
16284,74782,Visa,3503239118817154,03/34,500000,17579.17,blocked
16285,52669,Discover,4904559848460022,05/26,100000,18603.6,blocked
16286,6944,Discover,3533718333367628,11/30,100000,77017.56,blocked
16287,80805,Discover,3537490828808104,04/25,100000,69823.36,blocked
16288,41455,Visa,30161972080158,07/34,500000,50891.34,blocked
16289,31954,Discover,4095698663950052,04/33,500000,17541.53,active
16290,53228,American Express,4351616124876202,03/33,500000,32535.51,expired
16291,29630,Discover,676292200398,10/34,200000,89674.42,active
16292,35189,MasterCard,4290298587476525,04/26,50000,7001.04,blocked
16293,76306,Visa,4069529802580,04/27,500000,50998.99,active
16294,44313,MasterCard,4899184877403186,09/34,50000,17754.39,blocked
16295,77602,Visa,30082422871352,01/35,50000,24083.47,active
16296,12787,American Express,30461689642435,07/29,200000,83189.69,expired
16297,44116,American Express,4411528027886,04/27,100000,21264.61,blocked
16298,29410,Visa,3570649253400251,06/29,100000,34190.14,expired
16299,49358,Discover,4672287053078007536,05/30,500000,93170.08,active
16300,34035,Discover,3524232389039652,09/30,200000,21054.91,expired
16301,98646,MasterCard,4363241531000696,06/32,50000,39713.38,blocked
16302,94928,American Express,180054900152157,10/30,200000,65492.23,expired
16303,65919,MasterCard,6011312499708041,11/28,50000,82125.57,blocked
16304,91086,MasterCard,571939607644,04/28,500000,31188.48,active
16305,92126,Visa,4466621270801873,05/32,500000,92549.22,blocked
16306,12739,Discover,375053588970414,04/28,50000,73048.11,expired
16307,45013,American Express,4995776393276532650,09/26,100000,46353.13,active
16308,96614,MasterCard,4712931840842139,04/31,50000,7173.0,expired
16309,91954,American Express,2381435020388800,01/28,500000,33033.54,active
16310,14295,Discover,3514411564315515,05/31,50000,35004.05,expired
16311,66685,Discover,3515810421630124,12/26,500000,42272.62,active
16312,43200,Visa,213181014865340,06/27,100000,27391.05,active
16313,13541,Visa,6595511855442152,05/31,200000,53576.08,active
16314,57891,MasterCard,4255164066066,10/34,50000,48837.41,expired
16315,71330,MasterCard,213189968059166,05/29,50000,64767.25,expired
16316,10929,Discover,5291326436808667,10/29,200000,6612.78,blocked
16317,51962,MasterCard,6546671171375435,08/30,500000,29828.56,blocked
16318,32767,MasterCard,4658877276833,12/31,50000,95466.35,blocked
16319,93827,Visa,4035173647514,09/25,500000,20813.5,expired
16320,98861,MasterCard,180015898259007,06/29,50000,24702.68,active
16321,59554,Discover,213142192692237,05/30,50000,84396.75,blocked
16322,89393,American Express,38329202296843,04/33,200000,88936.26,blocked
16323,29428,MasterCard,213183834764141,07/28,100000,62618.6,active
16324,50397,Visa,2257633506033699,05/29,100000,77720.4,active
16325,79373,American Express,2713455772176830,06/34,50000,74080.17,active
16326,39510,Discover,4175845398995,12/30,200000,30313.79,active
16327,62792,American Express,346949288676654,04/32,500000,83051.19,expired
16328,140,American Express,6011154669094707,10/32,100000,84825.84,blocked
16329,50660,Visa,4983238376222831,06/26,100000,62036.42,expired
16330,13032,MasterCard,4430457429394476869,12/25,200000,18283.67,expired
16331,27087,American Express,3583449271915835,07/33,200000,44801.42,active
16332,88139,American Express,2485071029781284,05/31,200000,63659.12,expired
16333,11370,Discover,2270139232121157,12/25,50000,94374.86,active
16334,66454,Visa,3560686473028845,07/32,200000,95773.53,blocked
16335,12642,Visa,4760788545863541048,05/30,100000,57699.4,active
16336,52161,Discover,060429344959,05/33,200000,51798.56,active
16337,75426,Discover,4321642774516234,07/25,500000,36183.17,expired
